ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
12020536,JD198334,02/21/2020 12:00:00 PM,102XX S LAFAYETTE AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,false,false,0511,005,9,49,26,1177728,1837055,2020,04/02/2020 03:49:18 PM,41.708198177,-87.624757236,"(41.708198177, -87.624757236)"
12021841,JD199813,02/03/2020 05:00:00 PM,033XX W 51ST ST,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,0822,008,14,63,06,1154772,1870609,2020,04/04/2020 03:44:34 PM,41.800763414,-87.70793081,"(41.800763414, -87.70793081)"
12021585,JD199494,02/27/2020 06:07:00 PM,102XX W ZEMKE RD,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE, MOTOR VEHICLE",AIRPORT VENDING ESTABLISHMENT,false,false,1654,016,41,76,11,1106955,1941060,2020,04/03/2020 03:47:46 PM,41.994913946,-87.881937669,"(41.994913946, -87.881937669)"
12021171,JD199064,02/25/2020 12:00:00 PM,079XX S BISHOP ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0612,006,21,71,06,1168049,1851991,2020,04/03/2020 03:47:46 PM,41.749397869,-87.659774291,"(41.749397869, -87.659774291)"
11973080,JD141501,02/05/2020 04:30:00 PM,029XX N CLYBOURN AVE,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,false,false,1931,019,1,5,02,1161552,1919529,2020,04/04/2020 03:44:34 PM,41.934866447,-87.681704305,"(41.934866447, -87.681704305)"
11993433,JD165649,02/26/2020 01:34:00 PM,022XX S MILLARD AVE,0265,CRIMINAL SEXUAL ASSAULT,AGGRAVATED - OTHER,OTHER (SPECIFY),false,false,1013,010,22,30,02,1152383,1888997,2020,04/04/2020 03:44:34 PM,41.851269884,-87.716207764,"(41.851269884, -87.716207764)"
12021613,JD199519,02/22/2020 09:00:00 AM,092XX S JEFFERY AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,0413,004,8,48,11,1191122,1844176,2020,04/04/2020 03:44:34 PM,41.727426027,-87.575478729,"(41.727426027, -87.575478729)"
12021724,JD199546,02/13/2020 03:54:00 PM,032XX W 36TH ST,0810,THEFT,OVER $500,OTHER (SPECIFY),false,false,0911,009,12,58,06,1155347,1880586,2020,04/04/2020 03:44:34 PM,41.828130122,-87.705554775,"(41.828130122, -87.705554775)"
12021780,JD199743,02/10/2020 12:01:00 AM,096XX S FOREST AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,false,false,0511,005,9,49,11,1179949,1841144,2020,04/04/2020 03:44:34 PM,41.719368487,-87.616499193,"(41.719368487, -87.616499193)"
12022375,JD200259,02/24/2020 09:30:00 AM,002XX N PULASKI RD,5011,OTHER OFFENSE,LICENSE VIOLATION,OTHER (SPECIFY),false,false,1122,011,28,26,26,1149686,1901232,2020,04/05/2020 03:44:52 PM,41.884896917,-87.725788643,"(41.884896917, -87.725788643)"
12022913,JD200971,02/01/2020 08:00:00 AM,067XX W IMLAY ST,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,1611,016,41,10,06,1130269,1942692,2020,04/05/2020 03:44:52 PM,41.99902303,-87.796137998,"(41.99902303, -87.796137998)"
12022879,JD200952,02/25/2020 08:00:00 AM,007XX W GORDON TER,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,1915,019,46,3,11,1170623,1927985,2020,04/05/2020 03:44:52 PM,41.957875995,-87.648119936,"(41.957875995, -87.648119936)"
12022883,JD200964,02/01/2020 09:00:00 AM,022XX W FOSTER AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,2012,020,40,4,11,1160569,1934495,2020,04/05/2020 03:44:52 PM,41.9759544,-87.68490069,"(41.9759544, -87.68490069)"
12022416,JD200438,02/01/2020 12:01:00 AM,027XX W AGATITE AVE,0890,THEFT,FROM BUILDING,APARTMENT,false,false,1724,017,33,14,06,1157508,1929451,2020,04/05/2020 03:44:52 PM,41.962176425,-87.696295098,"(41.962176425, -87.696295098)"
12022255,JD200277,02/22/2020 12:00:00 AM,074XX S PULASKI RD,0460,BATTERY,SIMPLE,GOVERNMENT BUILDING / PROPERTY,false,false,0833,008,18,65,08B,1150996,1854904,2020,04/05/2020 03:44:52 PM,41.757740975,-87.722188145,"(41.757740975, -87.722188145)"
12022825,JD200900,02/01/2020 08:00:00 AM,052XX N ASHLAND AVE,1562,SEX OFFENSE,AGGRAVATED CRIMINAL SEXUAL ABUSE,SCHOOL - PRIVATE BUILDING,false,false,2012,020,40,77,17,1164723,1934689,2020,04/05/2020 03:44:52 PM,41.976399444,-87.669619346,"(41.976399444, -87.669619346)"
12021741,JD199669,02/19/2020 01:00:00 PM,026XX S CALIFORNIA AVE,0820,THEFT,$500 AND UNDER,GOVERNMENT BUILDING / PROPERTY,false,false,1033,010,24,30,06,1158136,1886128,2020,04/06/2020 03:44:50 PM,41.843281635,-87.695171094,"(41.843281635, -87.695171094)"
12140012,JD337466,02/20/2020 12:00:00 AM,069XX N KEDZIE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,false,2411,024,50,2,26,1153857,1945811,2020,08/21/2020 03:51:30 PM,42.007142825,-87.709280128,"(42.007142825, -87.709280128)"
12020528,JD161578,02/22/2020 10:15:00 PM,002XX W 26TH ST,0560,ASSAULT,SIMPLE,RESTAURANT,false,false,0914,009,11,34,08A,1174854,1887066,2020,04/08/2020 03:49:33 PM,41.845498317,-87.633792155,"(41.845498317, -87.633792155)"
11998443,JD172452,02/17/2020 02:10:00 PM,001XX W MAPLE ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,OTHER (SPECIFY),false,false,1824,018,27,8,26,1174883,1907592,2020,04/08/2020 03:49:33 PM,41.901822321,-87.633071176,"(41.901822321, -87.633071176)"
12014684,JD189901,03/17/2020 09:30:00 PM,039XX N LECLAIRE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1634,016,45,15,06,1141659,1925649,2020,03/25/2020 03:45:43 PM,41.952051946,-87.754660372,"(41.952051946, -87.754660372)"
12012127,JD189186,03/18/2020 02:03:00 AM,039XX W JACKSON BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,APARTMENT,false,true,1132,011,28,26,07,1150196,1898398,2020,03/25/2020 03:47:29 PM,41.877110187,-87.723989719,"(41.877110187, -87.723989719)"
12012330,JD189367,03/18/2020 08:50:00 AM,023XX N KEELER AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,2525,025,35,20,08A,1147996,1915240,2020,03/25/2020 03:47:29 PM,41.923368973,-87.731633833,"(41.923368973, -87.731633833)"
12014760,JD192130,03/18/2020 01:00:00 PM,047XX W MONROE ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER (SPECIFY),false,false,1113,011,28,25,11,1144749,1899145,2020,03/25/2020 03:47:29 PM,41.879264422,-87.743970898,"(41.879264422, -87.743970898)"
12012667,JD189808,03/18/2020 05:35:00 PM,003XX S CICERO AVE,2017,NARCOTICS,MANUFACTURE / DELIVER - CRACK,SIDEWALK,true,false,1533,015,28,25,18,1144446,1898000,2020,03/25/2020 03:47:29 PM,41.876128106,-87.745112291,"(41.876128106, -87.745112291)"
12015216,JD192637,03/16/2020 12:05:00 AM,049XX S CALUMET AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0224,002,3,38,06,1179270,1872264,2020,03/25/2020 03:45:43 PM,41.804780628,-87.618038332,"(41.804780628, -87.618038332)"
12012728,JD189837,03/18/2020 06:00:00 PM,015XX S ST LOUIS AVE,031A,ROBBERY,ARMED - HANDGUN,STREET,false,false,1021,010,24,29,03,1153287,1892239,2020,03/25/2020 03:47:29 PM,41.860148433,-87.712803862,"(41.860148433, -87.712803862)"
12012604,JD189554,03/18/2020 02:04:00 PM,103XX S OGLESBY AVE,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",RESIDENCE,false,true,0434,004,7,51,04B,1193852,1836954,2020,03/25/2020 03:47:29 PM,41.707541767,-87.565714381,"(41.707541767, -87.565714381)"
12013018,JD189937,03/18/2020 09:27:00 PM,045XX S HERMITAGE AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,SIDEWALK,false,true,0924,009,15,61,26,1165440,1874572,2020,03/25/2020 03:47:29 PM,41.811418689,-87.668695174,"(41.811418689, -87.668695174)"
12012216,JD189259,03/18/2020 07:30:00 AM,029XX N OAK PARK AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,2511,025,36,18,06,1130581,1918733,2020,03/25/2020 03:47:29 PM,41.933271681,-87.795543442,"(41.933271681, -87.795543442)"
12015324,JD191280,03/14/2020 02:45:00 PM,019XX N AUSTIN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,2513,025,29,25,07,1136098,1912178,2020,03/25/2020 03:45:43 PM,41.915187259,-87.775425225,"(41.915187259, -87.775425225)"
12013654,JD190696,03/18/2020 07:18:00 AM,034XX S UNION AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,OTHER (SPECIFY),false,false,0915,009,11,60,26,1172193,1882168,2020,03/25/2020 03:47:29 PM,41.832116845,-87.643702002,"(41.832116845, -87.643702002)"
12012355,JD189434,03/18/2020 11:30:00 AM,035XX S MICHIGAN AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,POLICE FACILITY / VEHICLE PARKING LOT,false,true,0213,002,3,35,26,1177772,1881665,2020,03/25/2020 03:47:29 PM,41.830611847,-87.623247369,"(41.830611847, -87.623247369)"
12014889,JD191830,03/16/2020 03:20:00 PM,012XX W 119TH ST,0890,THEFT,FROM BUILDING,OTHER (SPECIFY),false,false,0524,005,34,53,06,1170139,1825866,2020,03/25/2020 03:45:43 PM,41.677661758,-87.652872258,"(41.677661758, -87.652872258)"
12014561,JD191956,03/18/2020 01:14:00 PM,036XX N PIONEER AVE,0810,THEFT,OVER $500,RESIDENCE,false,false,1631,016,38,17,06,1120755,1923229,2020,03/25/2020 03:47:29 PM,41.945772754,-87.831557469,"(41.945772754, -87.831557469)"
12013948,JD191248,03/17/2020 09:00:00 PM,076XX S EUCLID AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,0414,004,8,43,06,1190529,1854711,2020,03/25/2020 03:45:43 PM,41.756349351,-87.577311905,"(41.756349351, -87.577311905)"
12013851,JD191098,03/13/2020 03:00:00 PM,046XX W JACKSON BLVD,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1131,011,28,25,05,1145423,1898285,2020,03/25/2020 03:45:43 PM,41.876891751,-87.741517829,"(41.876891751, -87.741517829)"
12014483,JD191084,03/18/2020 03:30:00 AM,078XX S WESTERN AVE,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,PARKING LOT / GARAGE (NON RESIDENTIAL),false,true,0835,008,18,70,04A,1161742,1852516,2020,03/25/2020 03:47:29 PM,41.75097171,-87.682871235,"(41.75097171, -87.682871235)"
12012879,JD190013,03/18/2020 11:52:00 PM,056XX S MARYLAND AVE,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST / OBSTRUCT / DISARM OFFICER,STREET,true,false,0235,002,5,41,24,1182875,1867708,2020,03/25/2020 03:47:29 PM,41.792195498,-87.604958508,"(41.792195498, -87.604958508)"
12012798,JD189643,03/18/2020 03:20:00 PM,030XX W 21ST PL,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1022,010,24,30,05,1156490,1889561,2020,03/25/2020 03:47:29 PM,41.85273558,-87.701118816,"(41.85273558, -87.701118816)"
12013474,JD190715,03/18/2020 08:37:00 PM,015XX W LUNT AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,2423,024,49,1,08A,1164913,1946599,2020,03/25/2020 03:47:29 PM,42.009076762,-87.668580657,"(42.009076762, -87.668580657)"
12012805,JD189827,03/18/2020 03:00:00 AM,074XX S BENNETT AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,false,false,0324,003,8,43,14,1189993,1856112,2020,03/25/2020 03:47:29 PM,41.760206724,-87.579231197,"(41.760206724, -87.579231197)"
12009437,JD186071,03/14/2020 10:00:00 PM,010XX N MILWAUKEE AVE,0810,THEFT,OVER $500,STREET,false,false,1213,012,2,24,06,1166772,1907243,2020,03/25/2020 03:45:43 PM,41.901042458,-87.662873742,"(41.901042458, -87.662873742)"
12010535,JD187404,03/16/2020 12:05:00 PM,089XX S WALLACE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,2223,022,21,71,08B,1173871,1845572,2020,03/25/2020 03:45:43 PM,41.731656247,-87.638630068,"(41.731656247, -87.638630068)"
12011461,JD187961,03/16/2020 07:30:00 PM,035XX N JANSSEN AVE,0583,STALKING,CYBERSTALKING,APARTMENT,false,false,1922,019,44,6,08A,1166014,1923504,2020,03/25/2020 03:45:43 PM,41.945679811,-87.665192548,"(41.945679811, -87.665192548)"
12011979,JD189035,03/17/2020 09:30:00 PM,023XX S ST LOUIS AVE,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",RESIDENCE,true,true,1024,010,22,30,04B,1153405,1888131,2020,03/25/2020 03:45:43 PM,41.848873261,-87.712479744,"(41.848873261, -87.712479744)"
12012230,JD189255,03/18/2020 07:00:00 AM,066XX S ROCKWELL ST,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,RESIDENCE,true,true,0831,008,17,66,04B,1160184,1860518,2020,03/25/2020 03:47:29 PM,41.772962565,-87.688360688,"(41.772962565, -87.688360688)"
12014637,JD187343,03/16/2020 10:35:00 AM,090XX S COMMERCIAL AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,0424,004,10,46,06,1197716,1845530,2020,03/25/2020 03:45:43 PM,41.730979666,-87.55127935,"(41.730979666, -87.55127935)"
12013033,JD190208,03/18/2020 10:00:00 PM,016XX N NORDICA AVE,0810,THEFT,OVER $500,ALLEY,false,false,2513,025,29,25,06,1128841,1910073,2020,03/25/2020 03:47:29 PM,41.909537307,-87.802135093,"(41.909537307, -87.802135093)"
12012454,JD189582,03/18/2020 02:28:00 PM,002XX N LECLAIRE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1532,015,28,25,08B,1142338,1901103,2020,03/25/2020 03:47:29 PM,41.884682508,-87.752775164,"(41.884682508, -87.752775164)"
12012360,JD189275,03/18/2020 08:06:00 AM,028XX W 63RD ST,0810,THEFT,OVER $500,GAS STATION,false,false,0823,008,16,66,06,1158712,1862748,2020,03/25/2020 03:47:29 PM,41.779112173,-87.693695901,"(41.779112173, -87.693695901)"
12012958,JD190092,03/18/2020 10:00:00 AM,051XX W LE MOYNE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,2533,025,37,25,08B,1141632,1909485,2020,03/25/2020 03:47:29 PM,41.907696783,-87.755160309,"(41.907696783, -87.755160309)"
12015208,JD192619,03/05/2020 01:00:00 PM,077XX S COLFAX AVE,0890,THEFT,FROM BUILDING,RESIDENCE - PORCH / HALLWAY,false,false,0421,004,7,43,06,1194866,1854078,2020,03/25/2020 03:45:43 PM,41.754506665,-87.561438803,"(41.754506665, -87.561438803)"
12012907,JD189941,03/18/2020 07:34:00 PM,001XX W 87TH ST,0810,THEFT,OVER $500,GROCERY FOOD STORE,false,false,0622,006,21,44,06,1176740,1847273,2020,03/25/2020 03:47:29 PM,41.736259984,-87.628068782,"(41.736259984, -87.628068782)"
12012722,JD189804,03/18/2020 06:20:00 PM,024XX W 72ND ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0832,008,18,66,14,1161525,1856849,2020,03/25/2020 03:47:29 PM,41.762866603,-87.683546505,"(41.762866603, -87.683546505)"
12012657,JD189660,03/18/2020 03:43:00 PM,015XX E 74TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0324,003,8,43,14,1187794,1855896,2020,03/25/2020 03:47:29 PM,41.759666616,-87.587297313,"(41.759666616, -87.587297313)"
12014871,JD192299,03/18/2020 12:01:00 AM,006XX N MAYFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1511,015,29,25,08B,1137029,1903851,2020,03/25/2020 03:47:29 PM,41.89232028,-87.772204888,"(41.89232028, -87.772204888)"
12012678,JD189739,03/18/2020 04:55:00 PM,021XX N HUMBOLDT BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,false,1414,014,1,22,08B,1156154,1914441,2020,03/25/2020 03:47:29 PM,41.921015462,-87.701679866,"(41.921015462, -87.701679866)"
12012313,JD189360,03/18/2020 10:40:00 AM,001XX S PEORIA ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,false,1232,012,27,28,08A,1170434,1899628,2020,03/25/2020 03:47:29 PM,41.880067081,-87.649645866,"(41.880067081, -87.649645866)"
12012987,JD190141,03/18/2020 07:30:00 PM,034XX S CALIFORNIA AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0911,009,12,58,26,1158249,1882014,2020,03/25/2020 03:47:29 PM,41.831990039,-87.69486863,"(41.831990039, -87.69486863)"
12013386,JD190533,03/18/2020 03:30:00 PM,001XX N LEAVITT ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,OTHER (SPECIFY),false,false,1223,012,27,28,11,1161721,1901026,2020,03/25/2020 03:47:29 PM,41.884089324,-87.6815999,"(41.884089324, -87.6815999)"
12012544,JD189672,03/18/2020 12:00:00 PM,053XX S KEDZIE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,false,false,0923,009,14,63,14,1155949,1869224,2020,03/25/2020 03:47:29 PM,41.796939201,-87.703651531,"(41.796939201, -87.703651531)"
12013997,JD187463,03/16/2020 12:20:00 PM,035XX W OGDEN AVE,0330,ROBBERY,AGGRAVATED,STREET,false,false,1024,010,24,29,03,1152893,1890256,2020,03/25/2020 03:45:43 PM,41.854714656,-87.714302622,"(41.854714656, -87.714302622)"
12012407,JD189521,03/18/2020 12:45:00 PM,064XX W BLOOMINGDALE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,2513,025,29,25,06,1132882,1911268,2020,03/25/2020 03:47:29 PM,41.912746905,-87.787261965,"(41.912746905, -87.787261965)"
12012491,JD183540,03/12/2020 06:36:00 PM,093XX S STEWART AVE,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,false,true,0634,006,21,49,02,1175461,1842926,2020,03/25/2020 03:45:43 PM,41.724359907,-87.632884175,"(41.724359907, -87.632884175)"
12012641,JD189751,03/18/2020 05:06:00 PM,054XX W FERDINAND ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,true,true,1523,015,37,25,26,1140000,1902622,2020,03/25/2020 03:47:29 PM,41.888893917,-87.761323575,"(41.888893917, -87.761323575)"
12012789,JD189906,03/18/2020 08:33:00 PM,079XX S EMERALD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,true,0621,006,17,71,14,1172679,1852227,2020,03/25/2020 03:47:29 PM,41.74994477,-87.642801193,"(41.74994477, -87.642801193)"
12012848,JD189975,03/18/2020 10:20:00 PM,069XX S BISHOP ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,false,true,0734,007,6,67,14,1167865,1858687,2020,03/25/2020 03:47:29 PM,41.767776544,-87.660256564,"(41.767776544, -87.660256564)"
12012066,JD189126,03/18/2020 12:45:00 AM,010XX N CENTRAL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,ALLEY,false,false,1524,015,37,25,14,1138828,1906281,2020,03/25/2020 03:47:29 PM,41.898956026,-87.765538751,"(41.898956026, -87.765538751)"
12014115,JD191277,03/18/2020 08:19:00 AM,050XX W VAN BUREN ST,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,OTHER (SPECIFY),false,false,1533,015,29,25,11,1143016,1897545,2020,03/25/2020 03:47:29 PM,41.874906302,-87.750374167,"(41.874906302, -87.750374167)"
12012422,JD189541,03/18/2020 01:27:00 PM,117XX S PRINCETON AVE,2027,NARCOTICS,POSSESS - CRACK,SIDEWALK,true,false,0522,005,34,53,18,1176393,1827032,2020,03/25/2020 03:47:29 PM,41.680723628,-87.629945798,"(41.680723628, -87.629945798)"
12012720,JD189895,03/18/2020 06:22:00 PM,029XX W CHICAGO AVE,0560,ASSAULT,SIMPLE,STREET,false,false,1221,012,26,23,08A,1156755,1905195,2020,03/25/2020 03:47:29 PM,41.895631492,-87.699722593,"(41.895631492, -87.699722593)"
12013096,JD190287,03/18/2020 04:00:00 PM,065XX W DIVERSEY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2511,025,36,19,14,1132496,1917900,2020,03/25/2020 03:47:29 PM,41.930952654,-87.788525268,"(41.930952654, -87.788525268)"
12012769,JD189624,03/18/2020 03:27:00 PM,003XX N WELLS ST,0320,ROBBERY,STRONG ARM - NO WEAPON,CTA TRAIN,false,false,1831,018,42,8,03,1174672,1902829,2020,03/25/2020 03:47:29 PM,41.888757117,-87.633988801,"(41.888757117, -87.633988801)"
12012613,JD189748,03/18/2020 05:16:00 PM,003XX S SACRAMENTO BLVD,0554,ASSAULT,"AGGRAVATED POLICE OFFICER - HANDS, FISTS, FEET, NO INJURY",GAS STATION,true,false,1124,011,28,27,08A,1156434,1898301,2020,03/25/2020 03:47:29 PM,41.876720197,-87.701088107,"(41.876720197, -87.701088107)"
12015445,JD192777,03/17/2020 08:19:00 PM,019XX W 33RD ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,0912,009,25,59,06,1163830,1882804,2020,03/25/2020 03:45:43 PM,41.834042232,-87.674368991,"(41.834042232, -87.674368991)"
12012082,JD189164,03/18/2020 12:30:00 AM,014XX E 71ST PL,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE,true,false,0324,003,8,43,26,1186982,1857874,2020,03/25/2020 03:47:29 PM,41.765113713,-87.590210613,"(41.765113713, -87.590210613)"
12013135,JD190267,03/18/2020 10:30:00 PM,083XX S BURLEY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0424,004,10,46,08B,1199260,1850289,2020,03/25/2020 03:47:29 PM,41.744000079,-87.545463664,"(41.744000079, -87.545463664)"
12013130,JD190221,03/18/2020 07:00:00 PM,039XX S LAKE PARK AVE,0460,BATTERY,SIMPLE,APARTMENT,false,false,0214,002,4,36,08B,1183292,1879180,2020,03/25/2020 03:47:29 PM,41.823665846,-87.603072021,"(41.823665846, -87.603072021)"
12012186,JD189180,03/18/2020 02:25:00 AM,028XX E 78TH ST,0320,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,false,false,0421,004,7,43,03,1196822,1853803,2020,03/25/2020 03:47:29 PM,41.753703664,-87.554279946,"(41.753703664, -87.554279946)"
12012458,JD189366,03/18/2020 10:35:00 AM,0000X S STATE ST,0460,BATTERY,SIMPLE,DEPARTMENT STORE,false,false,0112,001,42,32,08B,1176389,1900278,2020,03/25/2020 03:47:29 PM,41.88171846,-87.627760426,"(41.88171846, -87.627760426)"
12014437,JD191146,03/06/2020 05:45:00 PM,021XX N HALSTED ST,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESIDENCE,false,false,1812,018,43,7,04A,1170603,1914380,2020,03/25/2020 03:45:43 PM,41.920543756,-87.648592978,"(41.920543756, -87.648592978)"
12014978,JD189990,03/18/2020 10:00:00 PM,002XX W HUBBARD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1831,018,42,8,08B,1174513,1903272,2020,03/25/2020 03:47:29 PM,41.889976288,-87.634559455,"(41.889976288, -87.634559455)"
12014666,JD192060,03/03/2020 11:00:00 AM,106XX S DREW ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,false,false,2212,022,19,72,11,1166883,1834157,2020,03/25/2020 03:45:43 PM,41.700483618,-87.664554703,"(41.700483618, -87.664554703)"
12013867,JD191129,03/13/2020 08:00:00 PM,073XX N OCTAVIA AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1611,016,41,9,06,1126727,1948214,2020,03/25/2020 03:45:43 PM,42.014236133,-87.809043872,"(42.014236133, -87.809043872)"
12012939,JD190047,03/18/2020 11:42:00 PM,006XX S HOMAN AVE,2027,NARCOTICS,POSSESS - CRACK,STREET,true,false,1133,011,24,27,18,1153804,1897073,2020,03/25/2020 03:47:29 PM,41.873403192,-87.710777396,"(41.873403192, -87.710777396)"
12012497,JD189504,03/18/2020 09:00:00 AM,081XX S JUSTINE ST,0810,THEFT,OVER $500,RESIDENCE,false,false,0614,006,21,71,06,1167420,1850754,2020,03/25/2020 03:47:29 PM,41.746016856,-87.662114564,"(41.746016856, -87.662114564)"
12012554,JD189677,03/18/2020 04:00:00 PM,056XX W 64TH PL,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,0812,008,13,64,08A,1139886,1861229,2020,03/25/2020 03:47:29 PM,41.775307308,-87.762751914,"(41.775307308, -87.762751914)"
12013350,JD190600,03/18/2020 10:35:00 PM,001XX E 35TH ST,0320,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,false,false,0211,002,3,35,03,1177920,1881826,2020,03/25/2020 03:47:29 PM,41.831050285,-87.622699469,"(41.831050285, -87.622699469)"
12012577,JD189689,03/18/2020 04:18:00 PM,020XX W CHICAGO AVE,1330,CRIMINAL TRESPASS,TO LAND,GROCERY FOOD STORE,true,false,1221,012,1,24,26,1162692,1905336,2020,03/25/2020 03:47:29 PM,41.895896023,-87.677913394,"(41.895896023, -87.677913394)"
12012150,JD189190,03/18/2020 02:56:00 AM,074XX S KINGSTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0334,003,7,43,08B,1194381,1855945,2020,03/25/2020 03:47:29 PM,41.759641783,-87.56315489,"(41.759641783, -87.56315489)"
12014146,JD190945,03/17/2020 02:30:00 PM,010XX N MARSHFIELD AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,1213,012,1,24,06,1165210,1906925,2020,03/25/2020 03:45:43 PM,41.900203198,-87.668620125,"(41.900203198, -87.668620125)"
